gene	rep1	rep2	rep3	mean	variance	rank	percentile
KNV87_017099	210	354	291	285	5211	10887	61
KNV87_017100	151	437	232	273	21730.33333	10770	60
KNV87_017101	270	186	265	240	2220.333333	10391	58
KNV87_017102	2	12	1	5	37	4378	24
KNV87_017103	23	56	33	37	286.3333333	6708	37
KNV87_017104	0	0	0	0	0	1	0
KNV87_017105	0	1	1	1	0.333333333	2868	16
KNV87_017106	0	1	2	1	1	3062	17
KNV87_017107	0	0	0	0	0	1	0
KNV87_017108	2994	6307	3128	4143	3516661	16939	95
KNV87_017109	0	8	2	3	17.33333333	3996	22
KNV87_017110	1456	2528	2095	2026	290832.3333	15904	89
KNV87_017378	186	219	238	214	692.3333333	10089	56
KNV87_017111	25	18	29	24	31	6094	34
KNV87_017112	0	4	5	3	7	3905	22
KNV87_017113	1469	1526	1165	1387	37664.33333	15132	84
KNV87_017114	259	260	179	233	2160.333333	10309	58
KNV87_017115	2275	3654	2548	2826	533234.3333	16435	92
KNV87_017379	40	96	91	76	960.3333333	7849	44
KNV87_017380	0	0	0	0	0	1	0
KNV87_017116	2	92	4	33	2641.333333	6515	36
KNV87_017117	0	0	0	0	0	1	0
KNV87_017118	30	41	41	37	40.33333333	6708	37
KNV87_017119	184	288	177	216	3864.333333	10114	56
KNV87_017120	1	12	2	5	37	4378	24
KNV87_017121	3	8	5	5	6.333333333	4444	25
KNV87_017122	74	56	80	70	156	7711	43
KNV87_017123	95	210	92	132	4526.333333	8951	50
KNV87_017124	12	32	13	19	127	5816	32
KNV87_017125	1	9	4	5	16.33333333	4313	24
KNV87_017126	1	6	1	3	8.333333333	3805	21
KNV87_017127	1	16	3	7	66.33333333	4670	26
KNV87_017128	7	27	12	15	108.3333333	5570	31
KNV87_017129	13	29	19	20	65.33333333	5881	33
KNV87_017130	0	0	0	0	0	1	0
KNV87_017131	1	4	0	2	4.333333333	3424	19
KNV87_017132	885	1122	1053	1020	14859	14339	80
KNV87_017133	661	571	678	637	3306.333333	13107	73
KNV87_017134	57	44	59	53	66.33333333	7239	40
KNV87_017135	70	62	61	64	24.33333333	7567	42
KNV87_017136	0	0	0	0	0	1	0
KNV87_017137	1	0	0	0	0.333333333	2605	15
KNV87_017138	718	298	954	657	110405.3333	13191	74
KNV87_017139	8481	9652	6446	8193	2631817	17465	97
KNV87_017140	2951	4329	2080	3120	1285921	16585	93
KNV87_017141	31	192	49	91	7782.333333	8172	46
KNV87_017143	411	685	464	520	21121	12548	70
KNV87_017142	0	0	0	0	0	1	0
KNV87_017144	17817	6865	8964	11215	33787952.33	17596	98
KNV87_017145	180	323	186	230	6542.333333	10280	57
KNV87_017146	114	193	138	148	1640.333333	9204	51
KNV87_017147	2253	2863	1460	2192	494893	16043	90
KNV87_017148	814	814	608	745	14145.33333	13538	76
KNV87_017149	83	101	84	89	102.3333333	8139	45
KNV87_017150	1	3	0	1	2.333333333	3268	18
KNV87_017151	0	1	2	1	1	3062	17
KNV87_017152	2	6	5	4	4.333333333	4237	24
KNV87_017153	9	1	1	4	21.33333333	4083	23
KNV87_017154	402	656	482	513	16865.33333	12505	70
KNV87_017155	123	147	161	144	369.3333333	9126	51
KNV87_017156	1857	695	804	1119	411822.3333	14588	81
KNV87_017157	136	194	150	160	916	9376	52
KNV87_017158	1136	1748	1440	1441	93637.33333	15219	85
KNV87_017381	8	6	9	8	2.333333333	4799	27
KNV87_017159	14366	7960	12686	11671	11032385.33	17610	98
KNV87_017160	714	830	543	696	20844.33333	13348	74
KNV87_017161	458	496	681	545	14233	12691	71
KNV87_017162	101	103	134	113	342.3333333	8610	48
KNV87_017163	1074	2043	1911	1676	276159	15552	87
KNV87_017164	5240	13934	7335	8836	20586910.33	17505	98
KNV87_017165	287	546	298	377	21451	11640	65
KNV87_017166	5	6	2	4	4.333333333	4237	24
KNV87_017167	673	1797	748	1073	394900.3333	14475	81
KNV87_017168	639	843	572	685	19924.33333	13306	74
KNV87_017169	455	599	458	504	6771	12441	69
KNV87_017170	2882	5325	3072	3760	1846726.333	16827	94
KNV87_017171	13089	13957	13835	13627	220804	17648	98
KNV87_017172	893	1318	977	1063	50660.33333	14452	81
KNV87_017173	25	37	27	30	41.33333333	6378	36
KNV87_017174	23	41	30	31	82.33333333	6456	36
KNV87_017175	106	115	92	104	134.3333333	8452	47
KNV87_017176	113	150	170	144	836.3333333	9138	51
KNV87_017177	57	161	116	111	2720.333333	8588	48
KNV87_017382	2327	3475	2244	2682	473359	16363	91
KNV87_017178	12	27	12	17	75	5683	32
KNV87_017179	22	58	24	35	409.3333333	6600	37
KNV87_017180	55	73	54	61	114.3333333	7475	42
KNV87_017181	29	29	32	30	3	6393	36
KNV87_017182	0	0	0	0	0	1	0
KNV87_003112	0	0	0	0	0	1	0
KNV87_003113	1	8	0	3	19	3905	22
KNV87_003114	2760	3481	2743	2995	177462.3333	16533	92
KNV87_003115	0	4	3	2	4.333333333	3692	21
KNV87_003116	87	158	119	121	1264.333333	8771	49
KNV87_003117	300	551	467	439	16324.33333	12055	67
KNV87_003118	9	5	4	6	7	4559	25
KNV87_003119	249	503	211	321	25204	11242	63
KNV87_003120	1616	2664	1740	2007	327909.3333	15884	89
KNV87_003121	181	280	231	231	2450.333333	10285	57
KNV87_003122	74	118	85	92	524.3333333	8205	46
KNV87_003123	95	134	126	118	424.3333333	8722	49
KNV87_003124	130	221	172	174	2074.333333	9584	53
KNV87_003125	29	34	14	26	108.3333333	6185	35
KNV87_003126	56	201	68	108	6476.333333	8529	48
KNV87_003127	185	186	178	183	19	9692	54
KNV87_003128	224	410	283	306	9034.333333	11106	62
KNV87_003129	37	115	51	68	1729.333333	7651	43
KNV87_003130	305	750	387	481	56086.33333	12303	69
KNV87_003131	3	7	6	5	4.333333333	4444	25
KNV87_003132	36	59	19	38	403	6732	38
KNV87_003133	1	8	1	3	16.33333333	3996	22
KNV87_003134	30	50	28	36	148	6657	37
KNV87_003135	10	51	10	24	560.3333333	6079	34
KNV87_003136	147	897	206	417	173910.3333	11912	66
KNV87_003137	11	9	8	9	2.333333333	5030	28
KNV87_003138	277	325	253	285	1344	10887	61
KNV87_003139	189	187	200	192	49	9791	55
KNV87_003140	140	33	149	107	4164.333333	8510	47
KNV87_003141	1773	1527	1341	1547	46956	15393	86
KNV87_003142	404	522	434	453	3761.333333	12146	68
KNV87_003143	156	206	161	174	758.3333333	9584	53
KNV87_003144	50	82	61	64	264.3333333	7567	42
KNV87_003145	241	339	284	288	2413	10920	61
KNV87_003146	267	306	302	292	460.3333333	10947	61
KNV87_003147	135	157	146	146	121	9166	51
KNV87_003148	35	18	41	31	142.3333333	6456	36
KNV87_003149	5150	5914	5130	5398	199792	17196	96
KNV87_003150	1317	1391	1342	1350	1417	15061	84
KNV87_003151	1177	1387	1185	1250	14161.33333	14868	83
KNV87_003152	2564	3954	3065	3194	495570.3333	16624	93
KNV87_003153	17	32	13	21	100.3333333	5900	33
KNV87_003154	85	206	134	142	3704.333333	9093	51
KNV87_003155	13	19	15	16	9.333333333	5599	31
KNV87_003156	425	1453	583	820	306441.3333	13787	77
KNV87_003157	1025	2525	1367	1639	617988	15512	87
KNV87_003158	4	20	8	11	69.33333333	5161	29
KNV87_003159	274	246	276	265	281.3333333	10686	60
KNV87_003160	14878	28054	26629	23187	52287267	17765	99
KNV87_003161	715	1170	1068	984	57006.33333	14256	80
KNV87_003162	30	62	34	42	304	6875	38
KNV87_003163	119	196	143	153	1552.333333	9274	52
KNV87_003164	0	1	0	0	0.333333333	2605	15
KNV87_003165	0	0	3	1	3	3062	17
KNV87_003166	48	48	72	56	192	7328	41
KNV87_003167	72	95	121	96	601	8282	46
KNV87_003168	26	42	71	46	520.3333333	7036	39
KNV87_003169	0	0	0	0	0	1	0
KNV87_003170	3	24	2	10	154.3333333	5062	28
KNV87_003171	43	56	50	50	42.33333333	7145	40
KNV87_003172	136	199	177	171	1022.333333	9529	53
KNV87_003173	130	175	155	153	508.3333333	9282	52
KNV87_003174	198	309	265	257	3124.333333	10596	59
KNV87_003175	0	2	2	1	1.333333333	3268	18
KNV87_003176	0	0	0	0	0	1	0
KNV87_003177	386	853	395	545	71322.33333	12690	71
KNV87_003178	16	8	16	13	21.33333333	5417	30
KNV87_003179	867	928	829	875	2494.333333	13949	78
KNV87_003180	358	364	250	324	4116	11268	63
KNV87_003181	109	215	63	129	6076	8904	50
KNV87_003182	15	27	15	19	48	5816	32
KNV87_003183	1	3	8	4	13	4169	23
KNV87_003184	184	532	320	345	30757.33333	11421	64
KNV87_003185	11	16	19	15	16.33333333	5570	31
KNV87_003186	1	3	2	2	1	3579	20
KNV87_003187	11	21	9	14	41.33333333	5444	30
KNV87_003188	3	5	4	4	1	4169	23
KNV87_003189	539	810	522	624	26112.33333	13040	73
KNV87_003190	65	116	67	83	834.3333333	7999	45
KNV87_003191	1456	4437	1602	2498	2824150.333	16260	91
KNV87_003192	615	865	549	676	27785.33333	13271	74
KNV87_003193	2974	4568	3530	3691	654569.3333	16808	94
KNV87_003194	0	0	1	0	0.333333333	2605	15
KNV87_003195	796	924	788	836	5824	13833	77
KNV87_003196	199	175	172	182	219	9684	54
KNV87_003197	15	44	14	24	290.3333333	6119	34
KNV87_003198	2082	3413	2332	2609	500437	16321	91
KNV87_003199	580	760	660	667	8133.333333	13223	74
KNV87_003200	39	14	40	31	217	6437	36
KNV87_003201	2895	3252	3176	3108	35364.33333	16572	92
KNV87_003202	41	126	81	83	1808.333333	7999	45
KNV87_003203	141	436	156	244	27608.33333	10441	58
KNV87_003204	6	13	22	14	64.33333333	5444	30
KNV87_003205	73	75	96	81	162.3333333	7965	44
KNV87_003206	27	108	29	55	2134.333333	7283	41
KNV87_003207	4793	5000	4788	4860	14636.33333	17104	95
KNV87_003208	5	8	6	6	2.333333333	4620	26
KNV87_003209	271	438	288	332	8446.333333	11323	63
KNV87_003210	115	160	117	131	646.3333333	8921	50
KNV87_003211	1915	3223	2375	2504	440261.3333	16263	91
KNV87_003212	710	730	815	752	3108.333333	13565	76
KNV87_003213	570	438	548	519	5001.333333	12539	70
KNV87_003214	2447	4222	2237	2969	1189158.333	16523	92
KNV87_003215	1	0	0	0	0.333333333	2605	15
KNV87_003217	424	712	551	562	20832.33333	12783	71
KNV87_003216	0	0	0	0	0	1	0
KNV87_003218	46167	52202	43770	47380	18877576.33	17860	100
KNV87_003219	3	0	1	1	2.333333333	3268	18
KNV87_003220	11	9	9	10	1.333333333	5062	28
KNV87_003221	72	185	111	123	3294.333333	8798	49
KNV87_003222	0	0	0	0	0	1	0
KNV87_003223	258	1517	238	671	536887	13247	74
KNV87_003224	1	0	1	1	0.333333333	2868	16
KNV87_003225	2113	1010	1860	1661	333853	15531	87
KNV87_003226	464	679	576	573	11563	12829	72
KNV87_003227	668	338	495	500	27246.33333	12417	69
KNV87_003228	625	90	328	348	71846.33333	11436	64
KNV87_003229	24	25	32	27	19	6248	35
KNV87_003230	58	132	61	84	1754.333333	8027	45
KNV87_003231	17	30	17	21	56.33333333	5940	33
KNV87_003232	279	466	426	390	9696.333333	11738	65
KNV87_003233	207	299	227	244	2341.333333	10441	58
KNV87_003234	17187	20523	24576	20762	13692171	17749	99
KNV87_003235	25	5	16	15	100.3333333	5570	31
KNV87_003236	2	6	1	3	7	3905	22
KNV87_003237	4	154	15	58	6990.333333	7383	41
KNV87_003238	66	475	116	219	49777	10149	57
KNV87_003239	215	330	237	261	3726.333333	10633	59
KNV87_003240	5	32	13	17	192.3333333	5663	32
KNV87_003241	5	16	5	9	40.33333333	4931	28
KNV87_003242	44	81	36	54	576.3333333	7251	40
KNV87_003243	2459	2300	1764	2174	132600.3333	16027	89
KNV87_003244	9	15	14	13	10.33333333	5358	30
KNV87_003245	1007	1456	1691	1385	120780.3333	15129	84
KNV87_003246	2647	2507	4419	3191	1135888	16620	93
KNV87_003247	138	368	126	211	18601.33333	10034	56
KNV87_003248	0	0	3	1	3	3062	17
KNV87_003249	6	72	3	27	1521	6248	35
KNV87_003250	146	297	130	191	8491	9784	55
KNV87_003251	24	80	24	43	1045.333333	6896	38
KNV87_003252	2	12	3	6	30.33333333	4503	25
KNV87_003253	25	10	23	19	66.33333333	5832	33
KNV87_003254	1274	1831	1360	1488	89914.33333	15304	85
KNV87_003255	1876	2558	2541	2325	151273	16148	90
KNV87_003256	13994	21384	16519	17299	14109325	17703	99
KNV87_017383	542	717	699	653	9266.333333	13175	74
KNV87_003257	7	16	6	10	30.33333333	5062	28
KNV87_003258	30	59	37	42	229	6875	38
KNV87_003259	128	271	153	184	5833	9701	54
KNV87_003260	4191	6374	5026	5197	1213303	17153	96
KNV87_017384	3633	8062	3485	5060	6764479	17135	96
KNV87_003261	5	2	1	3	4.333333333	3805	21
KNV87_003262	0	0	1	0	0.333333333	2605	15
KNV87_003263	0	1	0	0	0.333333333	2605	15
KNV87_003264	0	0	0	0	0	1	0
KNV87_003265	2	1	0	1	1	3062	17
KNV87_017385	4150	10606	5600	6785	11473745.33	17351	97
KNV87_003266	9	70	9	29	1240.333333	6366	36
KNV87_003267	350	395	286	344	3000.333333	11410	64
KNV87_003268	1080	1991	1013	1361	298482.3333	15085	84
KNV87_003269	121	166	148	145	513	9148	51
KNV87_003270	56	105	77	79	604.3333333	7921	44
KNV87_003271	727	1244	1005	992	66949	14276	80
KNV87_003272	526	807	569	634	22909	13094	73
KNV87_003273	159	257	225	214	2497.333333	10083	56
KNV87_003274	24	32	14	23	81.33333333	6059	34
KNV87_003275	171	215	223	203	784	9933	55
KNV87_003276	70	85	55	70	225	7711	43
KNV87_003277	5	4	5	5	0.333333333	4313	24
KNV87_003278	0	1	3	1	2.333333333	3268	18
KNV87_003279	5	0	0	2	8.333333333	3424	19
KNV87_003280	350	527	404	427	8229	11968	67
KNV87_003282	1039	1256	1073	1123	13622.33333	14598	81
KNV87_003281	0	0	0	0	0	1	0
KNV87_003283	203	242	196	214	614.3333333	10083	56
KNV87_003284	9	3	5	6	9.333333333	4503	25
KNV87_003285	6909	9029	9229	8389	1652800	17479	98
KNV87_003286	9	19	8	12	37	5293	30
KNV87_003287	5	10	5	7	8.333333333	4670	26
KNV87_003288	1	4	0	2	4.333333333	3424	19
KNV87_003289	1	14	1	5	56.33333333	4444	25
KNV87_003290	109	142	83	111	874.3333333	8588	48
KNV87_003291	0	0	0	0	0	1	0
KNV87_017386	0	1	0	0	0.333333333	2605	15
KNV87_003292	2292	5133	3055	3493	2161922.333	16736	93
KNV87_003293	0	9	1	3	24.33333333	3996	22
KNV87_003294	4	6	4	5	1.333333333	4313	24
KNV87_003295	1028	2330	1515	1624	432766.3333	15486	86
KNV87_003296	1457	2155	1585	1732	138081.3333	15620	87
KNV87_003297	264	570	335	390	25650.33333	11733	65
KNV87_003298	2433	3137	2297	2622	203285.3333	16334	91
KNV87_003299	296	423	429	383	5642.333333	11685	65
KNV87_003300	6641	12419	9832	9631	8376722.333	17538	98
KNV87_003301	178	302	297	259	4927	10608	59
KNV87_003302	1308	1660	1528	1499	31621.33333	15323	86
KNV87_003303	368	601	400	456	15952.33333	12163	68
KNV87_003304	15661	11935	16249	14615	5473236	17667	99
KNV87_003305	14	8	11	11	9	5200	29
KNV87_003306	1	1	0	1	0.333333333	2868	16
KNV87_003307	1	0	4	2	4.333333333	3424	19
KNV87_003308	596	592	509	566	2412.333333	12802	71
KNV87_003309	0	15	3	6	63	4559	25
KNV87_003310	0	7	3	3	12.33333333	3996	22
KNV87_003311	261	184	157	201	2912.333333	9905	55
KNV87_003312	3	3	2	3	0.333333333	3805	21
KNV87_003313	0	0	0	0	0	1	0
KNV87_003314	748	1406	824	993	129577.3333	14278	80
KNV87_003315	4108	4987	3760	4285	399879	16983	95
KNV87_017387	522	905	599	675	41042.33333	13269	74
KNV87_003316	47	43	41	44	9.333333333	6934	39
KNV87_003317	1519	1341	1181	1347	28588	15056	84
KNV87_003318	0	0	0	0	0	1	0
KNV87_003319	1	5	6	4	7	4169	23
KNV87_003320	1	3	9	4	17.33333333	4237	24
KNV87_003321	119	113	159	130	625.3333333	8919	50
KNV87_003322	74	131	70	92	1164.333333	8192	46
KNV87_003323	2	0	1	1	1	3062	17
KNV87_003324	0	2	1	1	1	3062	17
KNV87_003325	48	47	40	45	19	6989	39
KNV87_003326	4	26	3	11	169	5200	29
KNV87_003327	236	279	255	257	464.3333333	10588	59
KNV87_003328	1191	2003	1578	1591	164956.3333	15444	86
KNV87_003329	3	5	5	4	1.333333333	4237	24
KNV87_003330	615	764	818	732	11054.33333	13489	75
KNV87_003331	1938	3092	2724	2585	347489.3333	16309	91
KNV87_003332	1	6	8	5	13	4378	24
KNV87_003333	8	25	7	13	102.3333333	5417	30
KNV87_003334	30	58	52	47	217.3333333	7051	39
KNV87_003335	0	3	5	3	6.333333333	3805	21
KNV87_003336	421	778	475	558	37029	12762	71
KNV87_003337	38	65	45	49	196.3333333	7137	40
KNV87_003338	1421	2618	1541	1860	434523	15752	88
KNV87_003339	116	73	83	91	506.3333333	8172	46
KNV87_003340	41	36	35	37	10.33333333	6708	37
KNV87_003341	0	2	1	1	1	3062	17
KNV87_003342	74	129	88	97	817	8308	46
KNV87_003343	2	2	0	1	1.333333333	3268	18
KNV87_003344	14	14	21	16	16.33333333	5642	31
KNV87_003345	212	201	314	242	3882.333333	10413	58
KNV87_003346	310	787	354	484	69492.33333	12322	69
KNV87_003347	43	122	34	66	2344.333333	7611	42
KNV87_003348	8	30	13	17	133	5683	32
KNV87_003349	79	378	135	197	25264.33333	9854	55
KNV87_003350	396	541	572	503	8827	12436	69
KNV87_003351	151	219	149	173	1588	9563	53
KNV87_003352	913	1305	847	1022	61297.33333	14348	80
KNV87_003353	52	60	48	53	37.33333333	7239	40
KNV87_003354	27	33	25	28	17.33333333	6324	35
KNV87_017388	37	50	34	40	72.33333333	6814	38
KNV87_003355	5	10	9	8	7	4846	27
KNV87_003356	76	165	136	126	2060.333333	8846	49
KNV87_003357	285	561	424	423	19044.33333	11949	67
KNV87_003358	1958	1459	2042	1820	99324.33333	15709	88
KNV87_003359	5	10	11	9	10.33333333	4931	28
KNV87_003360	0	0	0	0	0	1	0
KNV87_003361	0	0	0	0	0	1	0
KNV87_003362	524	1125	654	768	99990.33333	13613	76
KNV87_003363	136	345	217	233	11104.33333	10309	58
KNV87_003364	158	384	224	255	13505.33333	10571	59
KNV87_003365	11	28	11	17	96.33333333	5663	32
KNV87_003366	66	139	78	94	1532.333333	8250	46
KNV87_003367	27	44	14	28	226.3333333	6324	35
KNV87_003368	1127	2037	1305	1490	232601.3333	15308	85
KNV87_003369	10986	17448	12609	13681	11301249	17651	98
KNV87_017389	2210	3061	3317	2863	335864.3333	16463	92
KNV87_003370	248	259	256	254	32.33333333	10556	59
KNV87_003371	74	54	85	71	247	7734	43
KNV87_003372	1826	1825	2387	2013	105094.3333	15890	89
KNV87_003373	309	418	354	360	3000.333333	11525	64
KNV87_003374	27	73	34	45	614.3333333	6970	39
KNV87_003375	2	2	5	3	3	3905	22
KNV87_003376	7	11	4	7	12.33333333	4756	27
KNV87_003377	0	0	3	1	3	3062	17
KNV87_003378	0	1	1	1	0.333333333	2868	16
KNV87_003379	1	1	0	1	0.333333333	2868	16
KNV87_003380	0	0	1	0	0.333333333	2605	15
KNV87_003381	0	1	2	1	1	3062	17
KNV87_017390	184	474	216	291	25281.33333	10944	61
KNV87_003382	82	176	122	127	2225.333333	8869	49
KNV87_003383	7	11	16	11	20.33333333	5234	29
KNV87_003384	0	0	0	0	0	1	0
KNV87_003385	4	0	2	2	4	3579	20
KNV87_003386	1	5	2	3	4.333333333	3805	21
KNV87_003387	167	286	177	210	4357	10030	56
KNV87_003388	2028	2589	1811	2143	161182.3333	16003	89
KNV87_003389	27	42	22	30	108.3333333	6404	36
KNV87_003390	89	207	97	131	4348	8931	50
KNV87_003391	63	114	79	85	680.3333333	8054	45
KNV87_003392	287	465	284	345	10742.33333	11421	64
KNV87_003393	164	415	182	254	19602.33333	10546	59
KNV87_017391	267	497	353	372	13505.33333	11609	65
KNV87_003394	287	440	224	317	12339	11212	63
KNV87_003395	36	68	51	52	256.3333333	7197	40
KNV87_003396	99	123	131	118	277.3333333	8708	49
KNV87_003397	129	203	173	168	1385.333333	9495	53
KNV87_003398	84	130	132	115	737.3333333	8658	48
KNV87_003399	11	9	13	11	4	5200	29
KNV87_003400	1	3	1	2	1.333333333	3424	19
KNV87_003401	1	0	0	0	0.333333333	2605	15
KNV87_003402	0	1	2	1	1	3062	17
KNV87_003403	257	580	306	381	30301	11671	65
KNV87_003404	0	10	2	4	28	4169	23
KNV87_003405	21	21	19	20	1.333333333	5881	33
KNV87_003406	4	2	6	4	4	4169	23
KNV87_003407	0	4	0	1	5.333333333	3268	18
KNV87_003408	2	2	2	2	0	3579	20
KNV87_003409	6	16	23	15	73	5544	31
KNV87_003410	233	660	290	394	53746.33333	11759	66
KNV87_003411	10	19	11	13	24.33333333	5417	30
KNV87_003412	240	561	279	360	30681	11521	64
KNV87_003413	0	0	0	0	0	1	0
KNV87_003414	225	322	242	263	2683	10656	59
KNV87_003415	176	167	192	178	160.3333333	9633	54
KNV87_003416	1	5	8	5	12.33333333	4313	24
KNV87_003417	1	1	0	1	0.333333333	2868	16
KNV87_003418	0	0	2	1	1.333333333	2868	16
KNV87_003419	19	27	28	25	24.33333333	6139	34
KNV87_003420	0	0	1	0	0.333333333	2605	15
KNV87_003421	217	287	228	244	1417	10438	58
KNV87_003422	257	299	251	269	684	10727	60
KNV87_003423	645	905	807	786	17241.33333	13676	76
KNV87_003424	90	39	116	82	1534.333333	7975	45
KNV87_003425	22	22	33	26	40.33333333	6185	35
KNV87_003426	771	579	832	727	17432.33333	13473	75
KNV87_003427	415	161	319	298	16449.33333	11019	61
KNV87_003428	830	1701	942	1158	224544.3333	14677	82
KNV87_003429	2	2	0	1	1.333333333	3268	18
KNV87_003430	113	70	115	99	646.3333333	8363	47
KNV87_003431	1935	2012	2059	2002	3919	15877	89
KNV87_003432	562	348	547	486	14270.33333	12336	69
KNV87_003433	75	110	96	94	310.3333333	8241	46
KNV87_003434	940	1149	870	986	21070.33333	14258	80
KNV87_018008	114	140	79	111	937	8582	48
KNV87_017392	311	513	297	374	14609.33333	11617	65
KNV87_018010	0	0	1	0	0.333333333	2605	15
KNV87_003435	0	0	0	0	0	1	0
KNV87_017393	203	247	148	199	2460.333333	9887	55
KNV87_018012	209	270	194	224	1620.333333	10213	57
KNV87_003436	64	93	86	81	229	7956	44
KNV87_003437	764	935	675	791	17460.33333	13698	76
KNV87_003438	7	18	12	12	30.33333333	5324	30
KNV87_003439	278	355	377	337	2702.333333	11355	63
KNV87_003440	14	2	6	7	37.33333333	4756	27
KNV87_003441	4	9	6	6	6.333333333	4620	26
KNV87_003442	333	454	444	410	4510.333333	11867	66
KNV87_003443	0	4	3	2	4.333333333	3692	21
KNV87_003444	62	36	41	46	190.3333333	7036	39
KNV87_003445	166	282	226	225	3365.333333	10216	57
KNV87_003446	290	609	448	449	25441	12115	68
KNV87_003447	3015	4664	4983	4221	1115664.333	16962	95
KNV87_003448	2130	2154	3229	2504	394000.3333	16263	91
KNV87_003449	309	387	266	321	3762.333333	11237	63
KNV87_003450	329	512	421	421	8372.333333	11935	67
KNV87_003451	6305	7903	9375	7861	2357548	17446	97
KNV87_003452	0	0	0	0	0	1	0
KNV87_003453	0	0	0	0	0	1	0
KNV87_003454	90	116	83	96	302.3333333	8288	46
KNV87_003455	1384	1195	1445	1341	16990.33333	15048	84
KNV87_003456	3257	5745	3708	4237	1757152.333	16966	95
KNV87_003457	0	0	0	0	0	1	0
KNV87_003458	362	711	526	533	30487	12622	70
KNV87_003459	142	353	241	245	11144.33333	10451	58
KNV87_003460	3302	4212	3898	3804	213652	16837	94
KNV87_003461	4961	7136	5849	5982	1195923	17273	96
KNV87_003462	271	541	225	346	29145.33333	11423	64
KNV87_003463	794	1153	982	976	32244.33333	14226	79
KNV87_003464	973	1190	961	1041	16612.33333	14395	80
KNV87_003465	668	1101	681	817	60676.33333	13772	77
KNV87_003466	0	0	1	0	0.333333333	2605	15
KNV87_003467	385	618	393	465	17496.33333	12222	68
KNV87_003468	837	1033	935	935	9604	14124	79
KNV87_003469	320	640	399	453	27787	12141	68
KNV87_003470	979	1108	933	1007	8230.333333	14309	80
KNV87_003471	27	29	42	33	66.33333333	6515	36
KNV87_003472	38	120	42	67	2137.333333	7617	43
KNV87_003473	0	0	1	0	0.333333333	2605	15
KNV87_003474	69	76	44	63	283	7531	42
KNV87_003475	330	449	321	367	5104.333333	11569	65
KNV87_003476	135	127	184	149	952.3333333	9211	51
KNV87_003477	18	14	16	16	4	5623	31
KNV87_003478	506	1101	617	741	100100.3333	13524	75
KNV87_003479	2	8	6	5	9.333333333	4444	25
KNV87_003480	4	1	4	3	3	3905	22
KNV87_003481	307	812	459	526	67123	12582	70
KNV87_003482	0	5	0	2	8.333333333	3424	19
KNV87_003483	1	2	4	2	2.333333333	3692	21
KNV87_003484	5	14	5	8	27	4846	27
KNV87_003485	191	161	212	188	657	9750	54
KNV87_003486	0	0	0	0	0	1	0
KNV87_003487	0	0	0	0	0	1	0
KNV87_003488	14	26	18	19	37.33333333	5832	33
KNV87_003489	4	5	5	5	0.333333333	4313	24
KNV87_003490	88	124	79	97	567	8308	46
KNV87_003491	477	924	475	625	66902.33333	13049	73
KNV87_003492	1647	2350	1792	1930	137766.3333	15815	88
KNV87_003493	386	977	490	618	99544.33333	13018	73
KNV87_003494	0	3	5	3	6.333333333	3805	21
KNV87_003495	1740	2305	1303	1783	252366.3333	15664	87
KNV87_003496	3215	4676	2771	3554	993447	16757	94
KNV87_003497	1733	2658	1714	2035	291187	15913	89
KNV87_003498	48	66	82	65	289.3333333	7586	42
KNV87_003499	754	852	706	771	5537.333333	13628	76
KNV87_003500	693	1254	855	934	83361	14120	79
KNV87_003501	17	220	15	84	13873	8033	45
KNV87_003502	7	22	4	11	93	5200	29
KNV87_003503	54	466	56	192	56308	9791	55
KNV87_003504	4	8	9	7	7	4713	26
KNV87_003505	178	243	91	171	5816.333333	9529	53
KNV87_003506	5	18	7	10	49	5098	28
KNV87_003507	0	0	0	0	0	1	0
KNV87_003508	2	2	5	3	3	3905	22
KNV87_003509	15	36	26	26	110.3333333	6185	35
KNV87_003510	791	1052	806	883	21477	13968	78
KNV87_003511	671	976	568	738	45016.33333	13512	75
KNV87_003512	576	777	669	674	10119	13265	74
KNV87_003513	2	1	3	2	1	3579	20
KNV87_003514	669	1357	759	928	139841.3333	14107	79
KNV87_003515	11199	15745	10578	12507	7958274.333	17626	98
KNV87_003516	41	44	30	38	54.33333333	6744	38
KNV87_017394	32	41	42	38	30.33333333	6744	38
KNV87_017395	688	926	760	791	14897.33333	13698	76
KNV87_003517	558	920	1040	839	62961.33333	13839	77
KNV87_003518	370	378	447	398	1792.333333	11792	66
KNV87_003519	51	39	83	58	517.3333333	7383	41
KNV87_003520	16	23	30	23	49	6042	34
KNV87_003521	5	4	4	4	0.333333333	4237	24
KNV87_003522	90	107	133	110	469	8562	48
KNV87_003523	336	581	647	521	26850.33333	12555	70
KNV87_003524	5	2	4	4	2.333333333	4083	23
KNV87_003525	2	3	5	3	2.333333333	3996	22
KNV87_003526	6	12	13	10	14.33333333	5133	29
KNV87_003527	32	50	43	42	82.33333333	6863	38
KNV87_003528	7	14	28	16	114.3333333	5642	31
KNV87_003529	176	288	208	224	3328	10203	57
KNV87_003530	0	0	0	0	0	1	0
KNV87_003531	0	0	1	0	0.333333333	2605	15
KNV87_003532	0	1	0	0	0.333333333	2605	15
KNV87_003533	267	449	252	323	12026.33333	11263	63
KNV87_003534	201	292	179	224	3589	10203	57
KNV87_003535	5	29	30	21	200.3333333	5940	33
